sk_tempo;data;hora;ano;mes;dia;fim_de_semana;data_acidente;dia_semana
1;2014-02-24;;2014;2;24;Não;2014-02-24;Segunda-feira
2;2014-02-28;;2014;2;28;Não;2014-02-28;Sexta-feira
3;2014-03-01;;2014;3;1;Sim;2014-03-01;Sábado
4;2014-03-02;;2014;3;2;Sim;2014-03-02;Domingo
5;2014-03-03;;2014;3;3;Não;2014-03-03;Segunda-feira
6;2014-03-04;;2014;3;4;Não;2014-03-04;Terça-feira
7;2014-03-05;;2014;3;5;Não;2014-03-05;Quarta-feira
8;2014-03-06;;2014;3;6;Não;2014-03-06;Quinta-feira
9;2014-03-07;;2014;3;7;Não;2014-03-07;Sexta-feira
10;2014-03-09;;2014;3;9;Sim;2014-03-09;Domingo
11;2014-03-10;;2014;3;10;Não;2014-03-10;Segunda-feira
12;2014-03-11;;2014;3;11;Não;2014-03-11;Terça-feira
13;2014-03-12;;2014;3;12;Não;2014-03-12;Quarta-feira
14;2014-03-13;;2014;3;13;Não;2014-03-13;Quinta-feira
15;2014-03-14;;2014;3;14;Não;2014-03-14;Sexta-feira
16;2014-03-15;;2014;3;15;Sim;2014-03-15;Sábado
17;2014-03-16;;2014;3;16;Sim;2014-03-16;Domingo
18;2014-03-17;;2014;3;17;Não;2014-03-17;Segunda-feira
19;2014-03-18;;2014;3;18;Não;2014-03-18;Terça-feira
20;2014-03-19;;2014;3;19;Não;2014-03-19;Quarta-feira
21;2014-03-20;;2014;3;20;Não;2014-03-20;Quinta-feira
22;2014-03-21;;2014;3;21;Não;2014-03-21;Sexta-feira
23;2014-03-22;;2014;3;22;Sim;2014-03-22;Sábado
24;2014-03-23;;2014;3;23;Sim;2014-03-23;Domingo
25;2014-03-25;;2014;3;25;Não;2014-03-25;Terça-feira
26;2014-03-26;;2014;3;26;Não;2014-03-26;Quarta-feira
27;2014-03-28;;2014;3;28;Não;2014-03-28;Sexta-feira
28;2014-03-29;;2014;3;29;Sim;2014-03-29;Sábado
29;2014-03-30;;2014;3;30;Sim;2014-03-30;Domingo
30;2014-03-31;;2014;3;31;Não;2014-03-31;Segunda-feira
31;2014-04-01;;2014;4;1;Não;2014-04-01;Terça-feira
32;2014-04-02;;2014;4;2;Não;2014-04-02;Quarta-feira
33;2014-04-03;;2014;4;3;Não;2014-04-03;Quinta-feira
34;2014-04-04;;2014;4;4;Não;2014-04-04;Sexta-feira
35;2014-04-05;;2014;4;5;Sim;2014-04-05;Sábado
36;2014-04-06;;2014;4;6;Sim;2014-04-06;Domingo
37;2014-04-07;;2014;4;7;Não;2014-04-07;Segunda-feira
38;2014-04-08;;2014;4;8;Não;2014-04-08;Terça-feira
39;2014-04-09;;2014;4;9;Não;2014-04-09;Quarta-feira
40;2014-04-10;;2014;4;10;Não;2014-04-10;Quinta-feira
41;2014-04-11;;2014;4;11;Não;2014-04-11;Sexta-feira
42;2014-04-12;;2014;4;12;Sim;2014-04-12;Sábado
43;2014-04-13;;2014;4;13;Sim;2014-04-13;Domingo
44;2014-04-14;;2014;4;14;Não;2014-04-14;Segunda-feira
45;2014-04-15;;2014;4;15;Não;2014-04-15;Terça-feira
46;2014-04-16;;2014;4;16;Não;2014-04-16;Quarta-feira
47;2014-04-17;;2014;4;17;Não;2014-04-17;Quinta-feira
48;2014-04-18;;2014;4;18;Não;2014-04-18;Sexta-feira
49;2014-04-19;;2014;4;19;Sim;2014-04-19;Sábado
50;2014-04-20;;2014;4;20;Sim;2014-04-20;Domingo
51;2014-04-21;;2014;4;21;Não;2014-04-21;Segunda-feira
52;2014-04-22;;2014;4;22;Não;2014-04-22;Terça-feira
53;2014-04-23;;2014;4;23;Não;2014-04-23;Quarta-feira
54;2014-04-24;;2014;4;24;Não;2014-04-24;Quinta-feira
55;2014-04-25;;2014;4;25;Não;2014-04-25;Sexta-feira
56;2014-04-26;;2014;4;26;Sim;2014-04-26;Sábado
57;2014-04-27;;2014;4;27;Sim;2014-04-27;Domingo
58;2014-04-28;;2014;4;28;Não;2014-04-28;Segunda-feira
59;2014-04-29;;2014;4;29;Não;2014-04-29;Terça-feira
60;2014-04-30;;2014;4;30;Não;2014-04-30;Quarta-feira
61;2014-05-01;;2014;5;1;Não;2014-05-01;Quinta-feira
62;2014-05-02;;2014;5;2;Não;2014-05-02;Sexta-feira
63;2014-05-03;;2014;5;3;Sim;2014-05-03;Sábado
64;2014-05-04;;2014;5;4;Sim;2014-05-04;Domingo
65;2014-05-05;;2014;5;5;Não;2014-05-05;Segunda-feira
66;2014-05-06;;2014;5;6;Não;2014-05-06;Terça-feira
67;2014-05-07;;2014;5;7;Não;2014-05-07;Quarta-feira
68;2014-05-08;;2014;5;8;Não;2014-05-08;Quinta-feira
69;2014-05-09;;2014;5;9;Não;2014-05-09;Sexta-feira
70;2014-05-10;;2014;5;10;Sim;2014-05-10;Sábado
71;2014-05-11;;2014;5;11;Sim;2014-05-11;Domingo
72;2014-05-12;;2014;5;12;Não;2014-05-12;Segunda-feira
73;2014-05-13;;2014;5;13;Não;2014-05-13;Terça-feira
74;2014-05-14;;2014;5;14;Não;2014-05-14;Quarta-feira
75;2014-05-15;;2014;5;15;Não;2014-05-15;Quinta-feira
76;2014-05-16;;2014;5;16;Não;2014-05-16;Sexta-feira
77;2014-05-17;;2014;5;17;Sim;2014-05-17;Sábado
78;2014-05-18;;2014;5;18;Sim;2014-05-18;Domingo
79;2014-05-19;;2014;5;19;Não;2014-05-19;Segunda-feira
80;2014-05-20;;2014;5;20;Não;2014-05-20;Terça-feira
81;2014-05-21;;2014;5;21;Não;2014-05-21;Quarta-feira
82;2014-05-22;;2014;5;22;Não;2014-05-22;Quinta-feira
83;2014-05-23;;2014;5;23;Não;2014-05-23;Sexta-feira
84;2014-05-24;;2014;5;24;Sim;2014-05-24;Sábado
85;2014-05-25;;2014;5;25;Sim;2014-05-25;Domingo
86;2014-05-26;;2014;5;26;Não;2014-05-26;Segunda-feira
87;2014-05-27;;2014;5;27;Não;2014-05-27;Terça-feira
88;2014-05-28;;2014;5;28;Não;2014-05-28;Quarta-feira
89;2014-05-29;;2014;5;29;Não;2014-05-29;Quinta-feira
90;2014-05-30;;2014;5;30;Não;2014-05-30;Sexta-feira
91;2014-05-31;;2014;5;31;Sim;2014-05-31;Sábado
92;2014-06-01;;2014;6;1;Sim;2014-06-01;Domingo
93;2014-06-02;;2014;6;2;Não;2014-06-02;Segunda-feira
94;2014-06-03;;2014;6;3;Não;2014-06-03;Terça-feira
95;2014-06-04;;2014;6;4;Não;2014-06-04;Quarta-feira
96;2014-06-05;;2014;6;5;Não;2014-06-05;Quinta-feira
97;2014-06-06;;2014;6;6;Não;2014-06-06;Sexta-feira
98;2014-06-07;;2014;6;7;Sim;2014-06-07;Sábado
99;2014-06-08;;2014;6;8;Sim;2014-06-08;Domingo
100;2014-06-09;;2014;6;9;Não;2014-06-09;Segunda-feira
101;2014-06-10;;2014;6;10;Não;2014-06-10;Terça-feira
102;2014-06-11;;2014;6;11;Não;2014-06-11;Quarta-feira
103;2014-06-12;;2014;6;12;Não;2014-06-12;Quinta-feira
104;2014-06-13;;2014;6;13;Não;2014-06-13;Sexta-feira
105;2014-06-14;;2014;6;14;Sim;2014-06-14;Sábado
106;2014-06-15;;2014;6;15;Sim;2014-06-15;Domingo
107;2014-06-16;;2014;6;16;Não;2014-06-16;Segunda-feira
108;2014-06-17;;2014;6;17;Não;2014-06-17;Terça-feira
109;2014-06-18;;2014;6;18;Não;2014-06-18;Quarta-feira
110;2014-06-19;;2014;6;19;Não;2014-06-19;Quinta-feira
111;2014-06-20;;2014;6;20;Não;2014-06-20;Sexta-feira
112;2014-06-21;;2014;6;21;Sim;2014-06-21;Sábado
113;2014-06-22;;2014;6;22;Sim;2014-06-22;Domingo
114;2014-06-23;;2014;6;23;Não;2014-06-23;Segunda-feira
115;2014-06-24;;2014;6;24;Não;2014-06-24;Terça-feira
116;2014-06-25;;2014;6;25;Não;2014-06-25;Quarta-feira
117;2014-06-27;;2014;6;27;Não;2014-06-27;Sexta-feira
118;2014-06-28;;2014;6;28;Sim;2014-06-28;Sábado
119;2014-06-29;;2014;6;29;Sim;2014-06-29;Domingo
120;2014-06-30;;2014;6;30;Não;2014-06-30;Segunda-feira
121;2014-07-01;;2014;7;1;Não;2014-07-01;Terça-feira
122;2014-07-02;;2014;7;2;Não;2014-07-02;Quarta-feira
123;2014-07-03;;2014;7;3;Não;2014-07-03;Quinta-feira
124;2014-07-04;;2014;7;4;Não;2014-07-04;Sexta-feira
125;2014-07-05;;2014;7;5;Sim;2014-07-05;Sábado
126;2014-07-06;;2014;7;6;Sim;2014-07-06;Domingo
127;2014-07-07;;2014;7;7;Não;2014-07-07;Segunda-feira
128;2014-07-08;;2014;7;8;Não;2014-07-08;Terça-feira
129;2014-07-09;;2014;7;9;Não;2014-07-09;Quarta-feira
130;2014-07-10;;2014;7;10;Não;2014-07-10;Quinta-feira
131;2014-07-11;;2014;7;11;Não;2014-07-11;Sexta-feira
132;2014-07-12;;2014;7;12;Sim;2014-07-12;Sábado
133;2014-07-13;;2014;7;13;Sim;2014-07-13;Domingo
134;2014-07-14;;2014;7;14;Não;2014-07-14;Segunda-feira
135;2014-07-15;;2014;7;15;Não;2014-07-15;Terça-feira
136;2014-07-16;;2014;7;16;Não;2014-07-16;Quarta-feira
137;2014-07-17;;2014;7;17;Não;2014-07-17;Quinta-feira
138;2014-07-18;;2014;7;18;Não;2014-07-18;Sexta-feira
139;2014-07-19;;2014;7;19;Sim;2014-07-19;Sábado
140;2014-07-20;;2014;7;20;Sim;2014-07-20;Domingo
141;2014-07-21;;2014;7;21;Não;2014-07-21;Segunda-feira
142;2014-07-22;;2014;7;22;Não;2014-07-22;Terça-feira
143;2014-07-23;;2014;7;23;Não;2014-07-23;Quarta-feira
144;2014-07-24;;2014;7;24;Não;2014-07-24;Quinta-feira
145;2014-07-25;;2014;7;25;Não;2014-07-25;Sexta-feira
146;2014-07-26;;2014;7;26;Sim;2014-07-26;Sábado
147;2014-07-27;;2014;7;27;Sim;2014-07-27;Domingo
148;2014-07-28;;2014;7;28;Não;2014-07-28;Segunda-feira
149;2014-07-29;;2014;7;29;Não;2014-07-29;Terça-feira
150;2014-07-30;;2014;7;30;Não;2014-07-30;Quarta-feira
151;2014-07-31;;2014;7;31;Não;2014-07-31;Quinta-feira
152;2014-08-01;;2014;8;1;Não;2014-08-01;Sexta-feira
153;2014-08-02;;2014;8;2;Sim;2014-08-02;Sábado
154;2014-08-03;;2014;8;3;Sim;2014-08-03;Domingo
155;2014-08-04;;2014;8;4;Não;2014-08-04;Segunda-feira
156;2014-08-05;;2014;8;5;Não;2014-08-05;Terça-feira
157;2014-08-06;;2014;8;6;Não;2014-08-06;Quarta-feira
158;2014-08-07;;2014;8;7;Não;2014-08-07;Quinta-feira
159;2014-08-08;;2014;8;8;Não;2014-08-08;Sexta-feira
160;2014-08-09;;2014;8;9;Sim;2014-08-09;Sábado
161;2014-08-10;;2014;8;10;Sim;2014-08-10;Domingo
162;2014-08-11;;2014;8;11;Não;2014-08-11;Segunda-feira
163;2014-08-12;;2014;8;12;Não;2014-08-12;Terça-feira
164;2014-08-13;;2014;8;13;Não;2014-08-13;Quarta-feira
165;2014-08-14;;2014;8;14;Não;2014-08-14;Quinta-feira
166;2014-08-15;;2014;8;15;Não;2014-08-15;Sexta-feira
167;2014-08-16;;2014;8;16;Sim;2014-08-16;Sábado
168;2014-08-17;;2014;8;17;Sim;2014-08-17;Domingo
169;2014-08-18;;2014;8;18;Não;2014-08-18;Segunda-feira
170;2014-08-19;;2014;8;19;Não;2014-08-19;Terça-feira
171;2014-08-20;;2014;8;20;Não;2014-08-20;Quarta-feira
172;2014-08-21;;2014;8;21;Não;2014-08-21;Quinta-feira
173;2014-08-22;;2014;8;22;Não;2014-08-22;Sexta-feira
174;2014-08-23;;2014;8;23;Sim;2014-08-23;Sábado
175;2014-08-24;;2014;8;24;Sim;2014-08-24;Domingo
176;2014-08-25;;2014;8;25;Não;2014-08-25;Segunda-feira
177;2014-08-26;;2014;8;26;Não;2014-08-26;Terça-feira
178;2014-08-27;;2014;8;27;Não;2014-08-27;Quarta-feira
179;2014-08-28;;2014;8;28;Não;2014-08-28;Quinta-feira
180;2014-08-29;;2014;8;29;Não;2014-08-29;Sexta-feira
181;2014-08-30;;2014;8;30;Sim;2014-08-30;Sábado
182;2014-08-31;;2014;8;31;Sim;2014-08-31;Domingo
183;2014-09-01;;2014;9;1;Não;2014-09-01;Segunda-feira
184;2014-09-02;;2014;9;2;Não;2014-09-02;Terça-feira
185;2014-09-03;;2014;9;3;Não;2014-09-03;Quarta-feira
186;2014-09-04;;2014;9;4;Não;2014-09-04;Quinta-feira
187;2014-09-05;;2014;9;5;Não;2014-09-05;Sexta-feira
188;2014-09-06;;2014;9;6;Sim;2014-09-06;Sábado
189;2014-09-07;;2014;9;7;Sim;2014-09-07;Domingo
190;2014-09-08;;2014;9;8;Não;2014-09-08;Segunda-feira
191;2014-09-09;;2014;9;9;Não;2014-09-09;Terça-feira
192;2014-09-10;;2014;9;10;Não;2014-09-10;Quarta-feira
193;2014-09-11;;2014;9;11;Não;2014-09-11;Quinta-feira
194;2014-09-12;;2014;9;12;Não;2014-09-12;Sexta-feira
195;2014-09-14;;2014;9;14;Sim;2014-09-14;Domingo
196;2014-09-15;;2014;9;15;Não;2014-09-15;Segunda-feira
197;2014-09-16;;2014;9;16;Não;2014-09-16;Terça-feira
198;2014-09-17;;2014;9;17;Não;2014-09-17;Quarta-feira
199;2014-09-18;;2014;9;18;Não;2014-09-18;Quinta-feira
200;2014-09-19;;2014;9;19;Não;2014-09-19;Sexta-feira
201;2014-09-20;;2014;9;20;Sim;2014-09-20;Sábado
202;2014-09-21;;2014;9;21;Sim;2014-09-21;Domingo
203;2014-09-22;;2014;9;22;Não;2014-09-22;Segunda-feira
204;2014-09-23;;2014;9;23;Não;2014-09-23;Terça-feira
205;2014-09-24;;2014;9;24;Não;2014-09-24;Quarta-feira
206;2014-09-25;;2014;9;25;Não;2014-09-25;Quinta-feira
207;2014-09-26;;2014;9;26;Não;2014-09-26;Sexta-feira
208;2014-09-27;;2014;9;27;Sim;2014-09-27;Sábado
209;2014-09-28;;2014;9;28;Sim;2014-09-28;Domingo
210;2014-09-29;;2014;9;29;Não;2014-09-29;Segunda-feira
211;2014-09-30;;2014;9;30;Não;2014-09-30;Terça-feira
212;2014-10-01;;2014;10;1;Não;2014-10-01;Quarta-feira
213;2014-10-02;;2014;10;2;Não;2014-10-02;Quinta-feira
214;2014-10-03;;2014;10;3;Não;2014-10-03;Sexta-feira
215;2014-10-04;;2014;10;4;Sim;2014-10-04;Sábado
216;2014-10-05;;2014;10;5;Sim;2014-10-05;Domingo
217;2014-10-06;;2014;10;6;Não;2014-10-06;Segunda-feira
218;2014-10-07;;2014;10;7;Não;2014-10-07;Terça-feira
219;2014-10-08;;2014;10;8;Não;2014-10-08;Quarta-feira
220;2014-10-09;;2014;10;9;Não;2014-10-09;Quinta-feira
221;2014-10-10;;2014;10;10;Não;2014-10-10;Sexta-feira
222;2014-10-11;;2014;10;11;Sim;2014-10-11;Sábado
223;2014-10-12;;2014;10;12;Sim;2014-10-12;Domingo
224;2014-10-13;;2014;10;13;Não;2014-10-13;Segunda-feira
225;2014-10-14;;2014;10;14;Não;2014-10-14;Terça-feira
226;2014-10-15;;2014;10;15;Não;2014-10-15;Quarta-feira
227;2014-10-16;;2014;10;16;Não;2014-10-16;Quinta-feira
228;2014-10-17;;2014;10;17;Não;2014-10-17;Sexta-feira
229;2014-10-18;;2014;10;18;Sim;2014-10-18;Sábado
230;2014-10-19;;2014;10;19;Sim;2014-10-19;Domingo
231;2014-10-20;;2014;10;20;Não;2014-10-20;Segunda-feira
232;2014-10-21;;2014;10;21;Não;2014-10-21;Terça-feira
233;2014-10-22;;2014;10;22;Não;2014-10-22;Quarta-feira
234;2014-10-23;;2014;10;23;Não;2014-10-23;Quinta-feira
235;2014-10-24;;2014;10;24;Não;2014-10-24;Sexta-feira
236;2014-10-25;;2014;10;25;Sim;2014-10-25;Sábado
237;2014-10-26;;2014;10;26;Sim;2014-10-26;Domingo
238;2014-10-27;;2014;10;27;Não;2014-10-27;Segunda-feira
239;2014-10-28;;2014;10;28;Não;2014-10-28;Terça-feira
240;2014-10-29;;2014;10;29;Não;2014-10-29;Quarta-feira
241;2014-10-30;;2014;10;30;Não;2014-10-30;Quinta-feira
242;2014-10-31;;2014;10;31;Não;2014-10-31;Sexta-feira
243;2014-11-01;;2014;11;1;Sim;2014-11-01;Sábado
244;2014-11-02;;2014;11;2;Sim;2014-11-02;Domingo
245;2014-11-03;;2014;11;3;Não;2014-11-03;Segunda-feira
246;2014-11-04;;2014;11;4;Não;2014-11-04;Terça-feira
247;2014-11-05;;2014;11;5;Não;2014-11-05;Quarta-feira
248;2014-11-06;;2014;11;6;Não;2014-11-06;Quinta-feira
249;2014-11-07;;2014;11;7;Não;2014-11-07;Sexta-feira
250;2014-11-08;;2014;11;8;Sim;2014-11-08;Sábado
251;2014-11-09;;2014;11;9;Sim;2014-11-09;Domingo
252;2014-11-10;;2014;11;10;Não;2014-11-10;Segunda-feira
253;2014-11-11;;2014;11;11;Não;2014-11-11;Terça-feira
254;2014-11-12;;2014;11;12;Não;2014-11-12;Quarta-feira
255;2014-11-13;;2014;11;13;Não;2014-11-13;Quinta-feira
256;2014-11-14;;2014;11;14;Não;2014-11-14;Sexta-feira
257;2014-11-15;;2014;11;15;Sim;2014-11-15;Sábado
258;2014-11-16;;2014;11;16;Sim;2014-11-16;Domingo
259;2014-11-17;;2014;11;17;Não;2014-11-17;Segunda-feira
260;2014-11-18;;2014;11;18;Não;2014-11-18;Terça-feira
261;2014-11-19;;2014;11;19;Não;2014-11-19;Quarta-feira
262;2014-11-20;;2014;11;20;Não;2014-11-20;Quinta-feira
263;2014-11-21;;2014;11;21;Não;2014-11-21;Sexta-feira
264;2014-11-22;;2014;11;22;Sim;2014-11-22;Sábado
265;2014-11-23;;2014;11;23;Sim;2014-11-23;Domingo
266;2014-11-24;;2014;11;24;Não;2014-11-24;Segunda-feira
267;2014-11-25;;2014;11;25;Não;2014-11-25;Terça-feira
268;2014-11-26;;2014;11;26;Não;2014-11-26;Quarta-feira
269;2014-11-27;;2014;11;27;Não;2014-11-27;Quinta-feira
270;2014-11-28;;2014;11;28;Não;2014-11-28;Sexta-feira
271;2014-11-29;;2014;11;29;Sim;2014-11-29;Sábado
272;2014-11-30;;2014;11;30;Sim;2014-11-30;Domingo
273;2014-12-01;;2014;12;1;Não;2014-12-01;Segunda-feira
274;2014-12-02;;2014;12;2;Não;2014-12-02;Terça-feira
275;2014-12-03;;2014;12;3;Não;2014-12-03;Quarta-feira
276;2014-12-04;;2014;12;4;Não;2014-12-04;Quinta-feira
277;2014-12-05;;2014;12;5;Não;2014-12-05;Sexta-feira
278;2014-12-06;;2014;12;6;Sim;2014-12-06;Sábado
279;2014-12-07;;2014;12;7;Sim;2014-12-07;Domingo
280;2014-12-08;;2014;12;8;Não;2014-12-08;Segunda-feira
281;2014-12-09;;2014;12;9;Não;2014-12-09;Terça-feira
282;2014-12-10;;2014;12;10;Não;2014-12-10;Quarta-feira
283;2014-12-11;;2014;12;11;Não;2014-12-11;Quinta-feira
284;2014-12-12;;2014;12;12;Não;2014-12-12;Sexta-feira
285;2014-12-13;;2014;12;13;Sim;2014-12-13;Sábado
286;2014-12-14;;2014;12;14;Sim;2014-12-14;Domingo
287;2015-08-03;18:58;2015;8;3;Não;2015-08-03;Segunda-feira
288;2015-08-03;22:57;2015;8;3;Não;2015-08-03;Segunda-feira
289;2015-08-05;15:46;2015;8;5;Não;2015-08-05;Quarta-feira
290;2015-08-06;07:13;2015;8;6;Não;2015-08-06;Quinta-feira
291;2015-08-06;16:53;2015;8;6;Não;2015-08-06;Quinta-feira
292;2015-08-07;20:08;2015;8;7;Não;2015-08-07;Sexta-feira
293;2015-08-30;15:27;2015;8;30;Sim;2015-08-30;Domingo
294;2015-08-03;21:23;2015;8;3;Não;2015-08-03;Segunda-feira
295;2015-08-05;08:41;2015;8;5;Não;2015-08-05;Quarta-feira
296;2015-08-07;08:14;2015;8;7;Não;2015-08-07;Sexta-feira
297;2015-08-07;15:57;2015;8;7;Não;2015-08-07;Sexta-feira
298;2015-08-14;15:09;2015;8;14;Não;2015-08-14;Sexta-feira
299;2015-08-22;08:04;2015;8;22;Sim;2015-08-22;Sábado
300;2015-08-22;18:57;2015;8;22;Sim;2015-08-22;Sábado
301;2015-08-26;20:58;2015;8;26;Não;2015-08-26;Quarta-feira
302;2015-08-27;09:17;2015;8;27;Não;2015-08-27;Quinta-feira
303;2015-08-30;16:23;2015;8;30;Sim;2015-08-30;Domingo
304;2015-08-23;11:59;2015;8;23;Sim;2015-08-23;Domingo
305;2015-08-01;08:37;2015;8;1;Sim;2015-08-01;Sábado
306;2015-08-01;20:41;2015;8;1;Sim;2015-08-01;Sábado
307;2015-08-02;16:16;2015;8;2;Sim;2015-08-02;Domingo
308;2015-08-02;16:22;2015;8;2;Sim;2015-08-02;Domingo
309;2015-08-03;00:18;2015;8;3;Não;2015-08-03;Segunda-feira
310;2015-08-03;08:30;2015;8;3;Não;2015-08-03;Segunda-feira
311;2015-08-03;10:28;2015;8;3;Não;2015-08-03;Segunda-feira
312;2015-08-03;11:11;2015;8;3;Não;2015-08-03;Segunda-feira
313;2015-08-03;12:31;2015;8;3;Não;2015-08-03;Segunda-feira
314;2015-08-03;13:39;2015;8;3;Não;2015-08-03;Segunda-feira
315;2015-08-03;14:28;2015;8;3;Não;2015-08-03;Segunda-feira
316;2015-08-03;15:42;2015;8;3;Não;2015-08-03;Segunda-feira
317;2015-08-03;17:16;2015;8;3;Não;2015-08-03;Segunda-feira
318;2015-08-03;20:38;2015;8;3;Não;2015-08-03;Segunda-feira
319;2015-08-03;22:49;2015;8;3;Não;2015-08-03;Segunda-feira
320;2015-08-04;08:04;2015;8;4;Não;2015-08-04;Terça-feira
321;2015-08-04;19:20;2015;8;4;Não;2015-08-04;Terça-feira
322;2015-08-05;07:00;2015;8;5;Não;2015-08-05;Quarta-feira
323;2015-08-05;13:57;2015;8;5;Não;2015-08-05;Quarta-feira
324;2015-08-05;19:55;2015;8;5;Não;2015-08-05;Quarta-feira
325;2015-08-06;jul/57;2015;8;6;Não;2015-08-06;Quinta-feira
326;2015-08-06;08:12;2015;8;6;Não;2015-08-06;Quinta-feira
327;2015-08-06;15:14;2015;8;6;Não;2015-08-06;Quinta-feira
328;2015-08-07;13:38;2015;8;7;Não;2015-08-07;Sexta-feira
329;2015-08-07;13:55;2015;8;7;Não;2015-08-07;Sexta-feira
330;2015-08-08;10:20;2015;8;8;Sim;2015-08-08;Sábado
331;2015-08-08;15:30;2015;8;8;Sim;2015-08-08;Sábado
332;2015-08-08;15:40;2015;8;8;Sim;2015-08-08;Sábado
333;2015-08-08;16:52;2015;8;8;Sim;2015-08-08;Sábado
334;2015-08-08;21:07;2015;8;8;Sim;2015-08-08;Sábado
335;2015-08-09;07:59;2015;8;9;Sim;2015-08-09;Domingo
336;2015-08-09;19:29;2015;8;9;Sim;2015-08-09;Domingo
337;2015-08-09;23:20;2015;8;9;Sim;2015-08-09;Domingo
338;2015-08-10;06:33;2015;8;10;Não;2015-08-10;Segunda-feira
339;2015-08-10;14:56;2015;8;10;Não;2015-08-10;Segunda-feira
340;2015-08-10;17:09;2015;8;10;Não;2015-08-10;Segunda-feira
341;2015-08-10;19:26;2015;8;10;Não;2015-08-10;Segunda-feira
342;2015-08-11;21:10;2015;8;11;Não;2015-08-11;Terça-feira
343;2015-08-12;07:43;2015;8;12;Não;2015-08-12;Quarta-feira
344;2015-08-12;11:37;2015;8;12;Não;2015-08-12;Quarta-feira
345;2015-08-12;17:35;2015;8;12;Não;2015-08-12;Quarta-feira
346;2015-08-12;18:34;2015;8;12;Não;2015-08-12;Quarta-feira
347;2015-08-12;19:47;2015;8;12;Não;2015-08-12;Quarta-feira
348;2015-08-13;08:26;2015;8;13;Não;2015-08-13;Quinta-feira
349;2015-08-13;10:43;2015;8;13;Não;2015-08-13;Quinta-feira
350;2015-08-13;13:41;2015;8;13;Não;2015-08-13;Quinta-feira
351;2015-08-13;14:17;2015;8;13;Não;2015-08-13;Quinta-feira
352;2015-08-13;16:49;2015;8;13;Não;2015-08-13;Quinta-feira
353;2015-08-13;17:26;2015;8;13;Não;2015-08-13;Quinta-feira
354;2015-08-13;18:04;2015;8;13;Não;2015-08-13;Quinta-feira
355;2015-08-13;20:56;2015;8;13;Não;2015-08-13;Quinta-feira
356;2015-08-13;21:06;2015;8;13;Não;2015-08-13;Quinta-feira
357;2015-08-13;23:21;2015;8;13;Não;2015-08-13;Quinta-feira
358;2015-08-14;08:54;2015;8;14;Não;2015-08-14;Sexta-feira
359;2015-08-14;09:02;2015;8;14;Não;2015-08-14;Sexta-feira
360;2015-08-14;09:32;2015;8;14;Não;2015-08-14;Sexta-feira
361;2015-08-14;17:08;2015;8;14;Não;2015-08-14;Sexta-feira
362;2015-08-15;00:52;2015;8;15;Sim;2015-08-15;Sábado
363;2015-08-15;07:46;2015;8;15;Sim;2015-08-15;Sábado
364;2015-08-15;12:22;2015;8;15;Sim;2015-08-15;Sábado
365;2015-08-15;13:02;2015;8;15;Sim;2015-08-15;Sábado
366;2015-08-15;18:28;2015;8;15;Sim;2015-08-15;Sábado
367;2015-08-16;00:14;2015;8;16;Sim;2015-08-16;Domingo
368;2015-08-16;08:31;2015;8;16;Sim;2015-08-16;Domingo
369;2015-08-16;10:45;2015;8;16;Sim;2015-08-16;Domingo
370;2015-08-16;16:47;2015;8;16;Sim;2015-08-16;Domingo
371;2015-08-17;09:51;2015;8;17;Não;2015-08-17;Segunda-feira
372;2015-08-17;09:54;2015;8;17;Não;2015-08-17;Segunda-feira
373;2015-08-17;19:22;2015;8;17;Não;2015-08-17;Segunda-feira
374;2015-08-17;21:18;2015;8;17;Não;2015-08-17;Segunda-feira
375;2015-08-18;08:34;2015;8;18;Não;2015-08-18;Terça-feira
376;2015-08-18;13:01;2015;8;18;Não;2015-08-18;Terça-feira
377;2015-08-19;07:20;2015;8;19;Não;2015-08-19;Quarta-feira
378;2015-08-19;12:06;2015;8;19;Não;2015-08-19;Quarta-feira
379;2015-08-19;16:45;2015;8;19;Não;2015-08-19;Quarta-feira
380;2015-08-19;18:35;2015;8;19;Não;2015-08-19;Quarta-feira
381;2015-08-19;19:44;2015;8;19;Não;2015-08-19;Quarta-feira
382;2015-08-20;00:46;2015;8;20;Não;2015-08-20;Quinta-feira
383;2015-08-20;05:38;2015;8;20;Não;2015-08-20;Quinta-feira
384;2015-08-20;13:29;2015;8;20;Não;2015-08-20;Quinta-feira
385;2015-08-20;17:26;2015;8;20;Não;2015-08-20;Quinta-feira
386;2015-08-21;09:01;2015;8;21;Não;2015-08-21;Sexta-feira
387;2015-08-21;22:50;2015;8;21;Não;2015-08-21;Sexta-feira
388;2015-08-21;14:15;2015;8;21;Não;2015-08-21;Sexta-feira
389;2015-08-21;15:04;2015;8;21;Não;2015-08-21;Sexta-feira
390;2015-08-22;13:31;2015;8;22;Sim;2015-08-22;Sábado
391;2015-08-22;03:30;2015;8;22;Sim;2015-08-22;Sábado
392;2015-08-22;07:22;2015;8;22;Sim;2015-08-22;Sábado
393;2015-08-23;05:43;2015;8;23;Sim;2015-08-23;Domingo
394;2015-08-23;10:21;2015;8;23;Sim;2015-08-23;Domingo
395;2015-08-23;11:05;2015;8;23;Sim;2015-08-23;Domingo
396;2015-08-23;14:01;2015;8;23;Sim;2015-08-23;Domingo
397;2015-08-23;14:12;2015;8;23;Sim;2015-08-23;Domingo
