sk_tempo,data_acidente,ano,mes,dia,hora_acidente,dia_semana,fim_de_semana
1351,2015-10-24,2015,10,24,00:34:00,Sábado,Sim
1352,2015-10-24,2015,10,24,08:13:00,Sábado,Sim
1353,2015-10-24,2015,10,24,10:30:00,Sábado,Sim
1354,2015-10-24,2015,10,24,15:06:00,Sábado,Sim
1355,2015-10-24,2015,10,24,20:55:00,Sábado,Sim
1356,2015-10-24,2015,10,24,22:28:00,Sábado,Sim
1357,2015-10-24,2015,10,24,23:31:00,Sábado,Sim
1358,2015-10-26,2015,10,26,04:16:00,Segunda-feira,Não
1359,2015-10-26,2015,10,26,06:24:00,Segunda-feira,Não
1360,2015-10-26,2015,10,26,09:00:00,Segunda-feira,Não
1361,2015-10-26,2015,10,26,10:50:00,Segunda-feira,Não
1362,2015-10-26,2015,10,26,14:26:00,Segunda-feira,Não
1363,2015-10-26,2015,10,26,14:40:00,Segunda-feira,Não
1364,2015-10-26,2015,10,26,14:46:00,Segunda-feira,Não
1365,2015-10-26,2015,10,26,16:21:00,Segunda-feira,Não
1366,2015-10-26,2015,10,26,18:36:00,Segunda-feira,Não
1367,2015-10-26,2015,10,26,19:41:00,Segunda-feira,Não
1368,2015-10-26,2015,10,26,19:56:00,Segunda-feira,Não
1369,2015-10-26,2015,10,26,21:31:00,Segunda-feira,Não
1370,2015-10-26,2015,10,26,22:52:00,Segunda-feira,Não
1371,2015-10-27,2015,10,27,06:38:00,Terça-feira,Não
1372,2015-10-27,2015,10,27,10:00:00,Terça-feira,Não
1373,2015-10-27,2015,10,27,14:55:00,Terça-feira,Não
1374,2015-10-27,2015,10,27,16:44:00,Terça-feira,Não
1375,2015-10-27,2015,10,27,16:51:00,Terça-feira,Não
1376,2015-10-27,2015,10,27,20:08:00,Terça-feira,Não
1377,2015-10-27,2015,10,27,21:03:00,Terça-feira,Não
1378,2015-10-28,2015,10,28,08:59:00,Quarta-feira,Não
1379,2015-10-28,2015,10,28,13:21:00,Quarta-feira,Não
1380,2015-10-28,2015,10,28,14:02:00,Quarta-feira,Não
1381,2015-10-28,2015,10,28,15:14:00,Quarta-feira,Não
1382,2015-10-28,2015,10,28,15:34:00,Quarta-feira,Não
1383,2015-10-28,2015,10,28,15:53:00,Quarta-feira,Não
1384,2015-10-28,2015,10,28,17:01:00,Quarta-feira,Não
1385,2015-10-28,2015,10,28,18:46:00,Quarta-feira,Não
1386,2015-10-29,2015,10,29,01:53:00,Quinta-feira,Não
1387,2015-10-29,2015,10,29,09:14:00,Quinta-feira,Não
1388,2015-10-29,2015,10,29,12:39:00,Quinta-feira,Não
1389,2015-10-29,2015,10,29,14:58:00,Quinta-feira,Não
1390,2015-10-29,2015,10,29,16:44:00,Quinta-feira,Não
1391,2015-10-29,2015,10,29,17:30:00,Quinta-feira,Não
1392,2015-10-29,2015,10,29,23:07:00,Quinta-feira,Não
1393,2015-10-30,2015,10,30,08:09:00,Sexta-feira,Não
1394,2015-10-30,2015,10,30,14:19:00,Sexta-feira,Não
1395,2015-10-30,2015,10,30,17:26:00,Sexta-feira,Não
1396,2015-10-30,2015,10,30,18:32:00,Sexta-feira,Não
1397,2015-10-31,2015,10,31,05:27:00,Sábado,Sim
1398,2015-10-31,2015,10,31,07:19:00,Sábado,Sim
1399,2015-10-31,2015,10,31,08:17:00,Sábado,Sim
1400,2015-10-31,2015,10,31,15:14:00,Sábado,Sim
1401,2015-10-31,2015,10,31,17:22:00,Sábado,Sim
1402,2015-11-01,2015,11,1,05:17:00,Domingo,Sim
1403,2015-11-01,2015,11,1,07:47:00,Domingo,Sim
1404,2015-11-01,2015,11,1,13:18:00,Domingo,Sim
1405,2015-11-01,2015,11,1,22:08:00,Domingo,Sim
1406,2015-11-02,2015,11,2,19:30:00,Segunda-feira,Não
1407,2015-11-03,2015,11,3,06:48:00,Terça-feira,Não
1408,2015-11-03,2015,11,3,08:16:00,Terça-feira,Não
1409,2015-11-03,2015,11,3,08:34:00,Terça-feira,Não
1410,2015-11-03,2015,11,3,09:34:00,Terça-feira,Não
1411,2015-11-03,2015,11,3,14:34:00,Terça-feira,Não
1412,2015-11-03,2015,11,3,18:05:00,Terça-feira,Não
1413,2015-11-03,2015,11,3,20:41:00,Terça-feira,Não
1414,2015-11-03,2015,11,3,23:52:00,Terça-feira,Não
1415,2015-11-04,2015,11,4,00:41:00,Quarta-feira,Não
1416,2015-11-04,2015,11,4,06:17:00,Quarta-feira,Não
1417,2015-11-04,2015,11,4,07:09:00,Quarta-feira,Não
1418,2015-11-04,2015,11,4,07:52:00,Quarta-feira,Não
1419,2015-11-04,2015,11,4,14:36:00,Quarta-feira,Não
1420,2015-11-04,2015,11,4,16:07:00,Quarta-feira,Não
1421,2015-11-04,2015,11,4,16:18:00,Quarta-feira,Não
1422,2015-11-04,2015,11,4,20:45:00,Quarta-feira,Não
1423,2015-11-05,2015,11,5,09:28:00,Quinta-feira,Não
1424,2015-11-05,2015,11,5,12:14:00,Quinta-feira,Não
1425,2015-11-05,2015,11,5,13:02:00,Quinta-feira,Não
1426,2015-11-05,2015,11,5,19:56:00,Quinta-feira,Não
1427,2015-11-05,2015,11,5,19:57:00,Quinta-feira,Não
1428,2015-11-05,2015,11,5,21:17:00,Quinta-feira,Não
1429,2015-11-05,2015,11,5,23:38:00,Quinta-feira,Não
1430,2015-11-06,2015,11,6,08:39:00,Sexta-feira,Não
1431,2015-11-06,2015,11,6,09:45:00,Sexta-feira,Não
1432,2015-11-06,2015,11,6,10:02:00,Sexta-feira,Não
1433,2015-11-06,2015,11,6,10:23:00,Sexta-feira,Não
1434,2015-11-06,2015,11,6,14:06:00,Sexta-feira,Não
1435,2015-11-06,2015,11,6,15:18:00,Sexta-feira,Não
1436,2015-11-06,2015,11,6,15:27:00,Sexta-feira,Não
1437,2015-11-06,2015,11,6,20:19:00,Sexta-feira,Não
1438,2015-11-07,2015,11,7,06:52:00,Sábado,Sim
1439,2015-11-07,2015,11,7,07:41:00,Sábado,Sim
1440,2015-11-07,2015,11,7,19:16:00,Sábado,Sim
1441,2015-11-08,2015,11,8,13:45:00,Domingo,Sim
1442,2015-11-08,2015,11,8,14:00:00,Domingo,Sim
1443,2015-11-08,2015,11,8,21:39:00,Domingo,Sim
1444,2015-11-09,2015,11,9,01:34:00,Segunda-feira,Não
1445,2015-11-09,2015,11,9,07:05:00,Segunda-feira,Não
1446,2015-11-09,2015,11,9,08:34:00,Segunda-feira,Não
1447,2015-11-09,2015,11,9,10:45:00,Segunda-feira,Não
1448,2015-11-09,2015,11,9,11:09:00,Segunda-feira,Não
1449,2015-11-09,2015,11,9,13:17:00,Segunda-feira,Não
1450,2015-11-09,2015,11,9,14:24:00,Segunda-feira,Não
1451,2015-11-09,2015,11,9,14:52:00,Segunda-feira,Não
1452,2015-11-09,2015,11,9,17:18:00,Segunda-feira,Não
1453,2015-11-09,2015,11,9,19:16:00,Segunda-feira,Não
1454,2015-11-09,2015,11,9,21:22:00,Segunda-feira,Não
1455,2015-11-09,2015,11,9,22:01:00,Segunda-feira,Não
1456,2015-11-10,2015,11,10,06:18:00,Terça-feira,Não
1457,2015-11-10,2015,11,10,07:22:00,Terça-feira,Não
1458,2015-11-10,2015,11,10,08:44:00,Terça-feira,Não
1459,2015-11-10,2015,11,10,09:55:00,Terça-feira,Não
1460,2015-11-10,2015,11,10,15:51:00,Terça-feira,Não
1461,2015-11-10,2015,11,10,18:02:00,Terça-feira,Não
1462,2015-11-10,2015,11,10,19:00:00,Terça-feira,Não
1463,2015-11-10,2015,11,10,23:12:00,Terça-feira,Não
1464,2015-11-11,2015,11,11,14:23:00,Quarta-feira,Não
1465,2015-11-11,2015,11,11,14:54:00,Quarta-feira,Não
1466,2015-11-11,2015,11,11,15:36:00,Quarta-feira,Não
1467,2015-11-11,2015,11,11,15:38:00,Quarta-feira,Não
1468,2015-11-11,2015,11,11,15:59:00,Quarta-feira,Não
1469,2015-11-11,2015,11,11,19:30:00,Quarta-feira,Não
1470,2015-11-11,2015,11,11,19:33:00,Quarta-feira,Não
1471,2015-11-12,2015,11,12,19:26:00,Quinta-feira,Não
1472,2015-11-12,2015,11,12,20:59:00,Quinta-feira,Não
1473,2015-11-13,2015,11,13,07:02:00,Sexta-feira,Não
1474,2015-11-13,2015,11,13,07:49:00,Sexta-feira,Não
1475,2015-11-13,2015,11,13,08:01:00,Sexta-feira,Não
1476,2015-11-13,2015,11,13,08:04:00,Sexta-feira,Não
1477,2015-11-13,2015,11,13,08:08:00,Sexta-feira,Não
1478,2015-11-13,2015,11,13,08:39:00,Sexta-feira,Não
1479,2015-11-13,2015,11,13,14:11:00,Sexta-feira,Não
1480,2015-11-13,2015,11,13,16:23:00,Sexta-feira,Não
1481,2015-11-13,2015,11,13,18:24:00,Sexta-feira,Não
1482,2015-11-13,2015,11,13,19:29:00,Sexta-feira,Não
1483,2015-11-13,2015,11,13,23:13:00,Sexta-feira,Não
1484,2015-11-14,2015,11,14,05:20:00,Sábado,Sim
1485,2015-11-14,2015,11,14,09:30:00,Sábado,Sim
1486,2015-11-14,2015,11,14,09:46:00,Sábado,Sim
1487,2015-11-14,2015,11,14,10:56:00,Sábado,Sim
1488,2015-11-14,2015,11,14,14:30:00,Sábado,Sim
1489,2015-11-14,2015,11,14,15:32:00,Sábado,Sim
1490,2015-11-14,2015,11,14,20:51:00,Sábado,Sim
1491,2015-11-14,2015,11,14,21:18:00,Sábado,Sim
1492,2015-11-15,2015,11,15,00:54:00,Domingo,Sim
1493,2015-11-15,2015,11,15,11:40:00,Domingo,Sim
1494,2015-11-15,2015,11,15,15:33:00,Domingo,Sim
1495,2015-11-15,2015,11,15,16:38:00,Domingo,Sim
1496,2015-11-15,2015,11,15,20:37:00,Domingo,Sim
1497,2015-11-16,2015,11,16,11:55:00,Segunda-feira,Não
1498,2015-11-16,2015,11,16,14:08:00,Segunda-feira,Não
1499,2015-11-16,2015,11,16,16:00:00,Segunda-feira,Não
1500,2015-11-16,2015,11,16,17:37:00,Segunda-feira,Não
1501,2015-11-16,2015,11,16,19:09:00,Segunda-feira,Não
1502,2015-11-17,2015,11,17,06:33:00,Terça-feira,Não
1503,2015-11-17,2015,11,17,08:20:00,Terça-feira,Não
1504,2015-11-17,2015,11,17,08:24:00,Terça-feira,Não
1505,2015-11-17,2015,11,17,08:55:00,Terça-feira,Não
1506,2015-11-17,2015,11,17,09:34:00,Terça-feira,Não
1507,2015-11-17,2015,11,17,10:02:00,Terça-feira,Não
1508,2015-11-17,2015,11,17,15:21:00,Terça-feira,Não
1509,2015-11-17,2015,11,17,17:10:00,Terça-feira,Não
1510,2015-11-17,2015,11,17,17:12:00,Terça-feira,Não
1511,2015-11-17,2015,11,17,18:05:00,Terça-feira,Não
1512,2015-11-17,2015,11,17,20:53:00,Terça-feira,Não
1513,2015-11-18,2015,11,18,10:42:00,Quarta-feira,Não
1514,2015-11-18,2015,11,18,11:04:00,Quarta-feira,Não
1515,2015-11-18,2015,11,18,14:05:00,Quarta-feira,Não
1516,2015-11-19,2015,11,19,07:10:00,Quinta-feira,Não
1517,2015-11-19,2015,11,19,07:42:00,Quinta-feira,Não
1518,2015-11-19,2015,11,19,12:28:00,Quinta-feira,Não
1519,2015-11-19,2015,11,19,14:01:00,Quinta-feira,Não
1520,2015-11-19,2015,11,19,14:02:00,Quinta-feira,Não
1521,2015-11-19,2015,11,19,17:15:00,Quinta-feira,Não
1522,2015-11-19,2015,11,19,21:45:00,Quinta-feira,Não
1523,2015-11-19,2015,11,19,22:02:00,Quinta-feira,Não
1524,2015-11-20,2015,11,20,01:31:00,Sexta-feira,Não
1525,2015-11-20,2015,11,20,07:49:00,Sexta-feira,Não
1526,2015-11-20,2015,11,20,11:30:00,Sexta-feira,Não
1527,2015-11-20,2015,11,20,14:26:00,Sexta-feira,Não
1528,2015-11-20,2015,11,20,20:20:00,Sexta-feira,Não
1529,2015-11-21,2015,11,21,09:18:00,Sábado,Sim
1530,2015-11-21,2015,11,21,12:17:00,Sábado,Sim
1531,2015-11-21,2015,11,21,14:37:00,Sábado,Sim
1532,2015-11-21,2015,11,21,21:04:00,Sábado,Sim
1533,2015-11-21,2015,11,21,21:05:00,Sábado,Sim
1534,2015-11-22,2015,11,22,01:13:00,Domingo,Sim
1535,2015-11-22,2015,11,22,04:51:00,Domingo,Sim
1536,2015-11-22,2015,11,22,13:06:00,Domingo,Sim
1537,2015-11-22,2015,11,22,18:02:00,Domingo,Sim
1538,2015-11-22,2015,11,22,21:08:00,Domingo,Sim
1539,2015-11-22,2015,11,22,21:47:00,Domingo,Sim
1540,2015-11-22,2015,11,22,22:30:00,Domingo,Sim
1541,2015-11-22,2015,11,22,23:01:00,Domingo,Sim
1542,2015-11-23,2015,11,23,06:33:00,Segunda-feira,Não
1543,2015-11-23,2015,11,23,07:55:00,Segunda-feira,Não
1544,2015-11-23,2015,11,23,08:54:00,Segunda-feira,Não
1545,2015-11-23,2015,11,23,14:31:00,Segunda-feira,Não
1546,2015-11-23,2015,11,23,22:59:00,Segunda-feira,Não
1547,2015-11-24,2015,11,24,07:19:00,Terça-feira,Não
1548,2015-11-24,2015,11,24,10:28:00,Terça-feira,Não
1549,2015-11-24,2015,11,24,10:40:00,Terça-feira,Não
1550,2015-11-24,2015,11,24,10:46:00,Terça-feira,Não
1551,2015-11-24,2015,11,24,17:43:00,Terça-feira,Não
1552,2015-11-24,2015,11,24,18:41:00,Terça-feira,Não
1553,2015-11-24,2015,11,24,20:06:00,Terça-feira,Não
1554,2015-11-24,2015,11,24,21:50:00,Terça-feira,Não
1555,2015-11-24,2015,11,24,21:55:00,Terça-feira,Não
1556,2015-11-24,2015,11,24,23:20:00,Terça-feira,Não
1557,2015-11-25,2015,11,25,09:37:00,Quarta-feira,Não
1558,2015-11-25,2015,11,25,10:29:00,Quarta-feira,Não
1559,2015-11-25,2015,11,25,12:09:00,Quarta-feira,Não
1560,2015-11-25,2015,11,25,14:55:00,Quarta-feira,Não
1561,2015-11-25,2015,11,25,17:53:00,Quarta-feira,Não
1562,2015-11-25,2015,11,25,20:02:00,Quarta-feira,Não
1563,2015-11-25,2015,11,25,21:51:00,Quarta-feira,Não
1564,2015-11-25,2015,11,25,22:05:00,Quarta-feira,Não
1565,2015-11-26,2015,11,26,10:00:00,Quinta-feira,Não
1566,2015-11-26,2015,11,26,11:24:00,Quinta-feira,Não
1567,2015-11-26,2015,11,26,13:00:00,Quinta-feira,Não
1568,2015-11-26,2015,11,26,17:24:00,Quinta-feira,Não
1569,2015-11-26,2015,11,26,17:32:00,Quinta-feira,Não
1570,2015-11-27,2015,11,27,08:40:00,Sexta-feira,Não
1571,2015-11-27,2015,11,27,12:34:00,Sexta-feira,Não
1572,2015-11-27,2015,11,27,13:58:00,Sexta-feira,Não
1573,2015-11-27,2015,11,27,18:39:00,Sexta-feira,Não
1574,2015-11-27,2015,11,27,18:46:00,Sexta-feira,Não
1575,2015-11-27,2015,11,27,19:46:00,Sexta-feira,Não
1576,2015-11-27,2015,11,27,20:34:00,Sexta-feira,Não
1577,2015-11-28,2015,11,28,06:15:00,Sábado,Sim
1578,2015-11-28,2015,11,28,06:33:00,Sábado,Sim
1579,2015-11-28,2015,11,28,09:13:00,Sábado,Sim
1580,2015-11-28,2015,11,28,09:18:00,Sábado,Sim
1581,2015-11-28,2015,11,28,17:26:00,Sábado,Sim
1582,2015-11-28,2015,11,28,22:44:00,Sábado,Sim
1583,2015-11-29,2015,11,29,05:41:00,Domingo,Sim
1584,2015-11-29,2015,11,29,06:29:00,Domingo,Sim
1585,2015-11-29,2015,11,29,08:26:00,Domingo,Sim
1586,2015-11-29,2015,11,29,10:03:00,Domingo,Sim
1587,2015-11-29,2015,11,29,12:37:00,Domingo,Sim
1588,2015-11-29,2015,11,29,23:08:00,Domingo,Sim
1589,2015-11-30,2015,11,30,07:27:00,Segunda-feira,Não
1590,2015-11-30,2015,11,30,17:03:00,Segunda-feira,Não
1591,2015-11-30,2015,11,30,20:09:00,Segunda-feira,Não
1592,2015-11-30,2015,11,30,21:15:00,Segunda-feira,Não
1593,2015-11-30,2015,11,30,21:22:00,Segunda-feira,Não
1594,2015-12-01,2015,12,1,11:15:00,Terça-feira,Não
1595,2015-12-01,2015,12,1,12:52:00,Terça-feira,Não
1596,2015-12-01,2015,12,1,14:45:00,Terça-feira,Não
1597,2015-12-01,2015,12,1,18:22:00,Terça-feira,Não
1598,2015-12-01,2015,12,1,20:20:00,Terça-feira,Não
1599,2015-12-01,2015,12,1,21:09:00,Terça-feira,Não
1600,2015-12-02,2015,12,2,14:42:00,Quarta-feira,Não
1601,2015-12-02,2015,12,2,15:14:00,Quarta-feira,Não
1602,2015-12-03,2015,12,3,08:08:00,Quinta-feira,Não
1603,2015-12-03,2015,12,3,09:26:00,Quinta-feira,Não
1604,2015-12-03,2015,12,3,09:41:00,Quinta-feira,Não
1605,2015-12-03,2015,12,3,09:47:00,Quinta-feira,Não
1606,2015-12-03,2015,12,3,14:37:00,Quinta-feira,Não
1607,2015-12-03,2015,12,3,15:22:00,Quinta-feira,Não
1608,2015-12-03,2015,12,3,15:43:00,Quinta-feira,Não
1609,2015-12-03,2015,12,3,18:47:00,Quinta-feira,Não
1610,2015-12-04,2015,12,4,04:24:00,Sexta-feira,Não
1611,2015-12-04,2015,12,4,08:19:00,Sexta-feira,Não
1612,2015-12-04,2015,12,4,09:33:00,Sexta-feira,Não
1613,2015-12-04,2015,12,4,11:50:00,Sexta-feira,Não
1614,2015-12-04,2015,12,4,16:17:00,Sexta-feira,Não
1615,2015-12-04,2015,12,4,16:26:00,Sexta-feira,Não
1616,2015-12-04,2015,12,4,17:26:00,Sexta-feira,Não
1617,2015-12-05,2015,12,5,13:13:00,Sábado,Sim
1618,2015-12-05,2015,12,5,15:12:00,Sábado,Sim
1619,2015-12-05,2015,12,5,15:39:00,Sábado,Sim
1620,2015-12-05,2015,12,5,18:07:00,Sábado,Sim
1621,2015-12-05,2015,12,5,19:26:00,Sábado,Sim
1622,2015-12-05,2015,12,5,21:14:00,Sábado,Sim
1623,2015-12-05,2015,12,5,21:58:00,Sábado,Sim
1624,2015-12-05,2015,12,5,22:45:00,Sábado,Sim
1625,2015-12-05,2015,12,5,23:58:00,Sábado,Sim
1626,2015-12-06,2015,12,6,01:00:00,Domingo,Sim
1627,2015-12-06,2015,12,6,04:44:00,Domingo,Sim
1628,2015-12-06,2015,12,6,07:08:00,Domingo,Sim
1629,2015-12-06,2015,12,6,07:41:00,Domingo,Sim
1630,2015-12-06,2015,12,6,08:35:00,Domingo,Sim
1631,2015-12-06,2015,12,6,11:18:00,Domingo,Sim
1632,2015-12-06,2015,12,6,16:55:00,Domingo,Sim
1633,2015-12-06,2015,12,6,23:52:00,Domingo,Sim
1634,2015-12-07,2015,12,7,11:27:00,Segunda-feira,Não
1635,2015-12-07,2015,12,7,13:09:00,Segunda-feira,Não
1636,2015-12-07,2015,12,7,14:43:00,Segunda-feira,Não
1637,2015-12-07,2015,12,7,21:31:00,Segunda-feira,Não
1638,2015-12-07,2015,12,7,21:56:00,Segunda-feira,Não
1639,2015-12-08,2015,12,8,05:01:00,Terça-feira,Não
1640,2015-12-08,2015,12,8,17:27:00,Terça-feira,Não
1641,2015-12-08,2015,12,8,19:18:00,Terça-feira,Não
1642,2015-12-08,2015,12,8,21:12:00,Terça-feira,Não
1643,2015-12-09,2015,12,9,00:01:00,Quarta-feira,Não
1644,2015-12-09,2015,12,9,07:03:00,Quarta-feira,Não
1645,2015-12-09,2015,12,9,08:00:00,Quarta-feira,Não
1646,2015-12-09,2015,12,9,11:35:00,Quarta-feira,Não
1647,2015-12-09,2015,12,9,11:50:00,Quarta-feira,Não
1648,2015-12-09,2015,12,9,14:31:00,Quarta-feira,Não
1649,2015-12-09,2015,12,9,18:09:00,Quarta-feira,Não
1650,2015-12-09,2015,12,9,20:36:00,Quarta-feira,Não
1651,2015-12-10,2015,12,10,07:35:00,Quinta-feira,Não
1652,2015-12-10,2015,12,10,09:20:00,Quinta-feira,Não
1653,2015-12-10,2015,12,10,09:36:00,Quinta-feira,Não
1654,2015-12-10,2015,12,10,09:41:00,Quinta-feira,Não
1655,2015-12-10,2015,12,10,10:04:00,Quinta-feira,Não
1656,2015-12-10,2015,12,10,10:15:00,Quinta-feira,Não
1657,2015-12-10,2015,12,10,16:08:00,Quinta-feira,Não
1658,2015-12-10,2015,12,10,17:06:00,Quinta-feira,Não
1659,2015-12-10,2015,12,10,19:51:00,Quinta-feira,Não
1660,2015-12-10,2015,12,10,22:38:00,Quinta-feira,Não
1661,2015-12-11,2015,12,11,06:52:00,Sexta-feira,Não
1662,2015-12-11,2015,12,11,07:33:00,Sexta-feira,Não
1663,2015-12-11,2015,12,11,07:53:00,Sexta-feira,Não
1664,2015-12-11,2015,12,11,08:36:00,Sexta-feira,Não
1665,2015-12-11,2015,12,11,12:10:00,Sexta-feira,Não
1666,2015-12-11,2015,12,11,12:19:00,Sexta-feira,Não
1667,2015-12-11,2015,12,11,18:32:00,Sexta-feira,Não
1668,2015-12-11,2015,12,11,18:42:00,Sexta-feira,Não
1669,2015-12-11,2015,12,11,19:22:00,Sexta-feira,Não
1670,2015-12-11,2015,12,11,20:27:00,Sexta-feira,Não
1671,2015-12-11,2015,12,11,22:21:00,Sexta-feira,Não
1672,2015-12-12,2015,12,12,07:55:00,Sábado,Sim
1673,2015-12-12,2015,12,12,08:57:00,Sábado,Sim
1674,2015-12-12,2015,12,12,09:11:00,Sábado,Sim
1675,2015-12-12,2015,12,12,14:04:00,Sábado,Sim
1676,2015-12-12,2015,12,12,14:44:00,Sábado,Sim
1677,2015-12-13,2015,12,13,00:32:00,Domingo,Sim
1678,2015-12-13,2015,12,13,12:20:00,Domingo,Sim
1679,2015-12-13,2015,12,13,14:03:00,Domingo,Sim
1680,2015-12-13,2015,12,13,16:46:00,Domingo,Sim
1681,2015-12-13,2015,12,13,16:53:00,Domingo,Sim
1682,2015-12-13,2015,12,13,17:09:00,Domingo,Sim
1683,2015-12-13,2015,12,13,17:39:00,Domingo,Sim
1684,2015-12-13,2015,12,13,17:43:00,Domingo,Sim
1685,2015-12-13,2015,12,13,18:52:00,Domingo,Sim
1686,2015-12-13,2015,12,13,20:00:00,Domingo,Sim
1687,2015-12-14,2015,12,14,00:17:00,Segunda-feira,Não
1688,2015-12-14,2015,12,14,11:53:00,Segunda-feira,Não
1689,2015-12-14,2015,12,14,13:04:00,Segunda-feira,Não
1690,2015-12-14,2015,12,14,13:53:00,Segunda-feira,Não
1691,2015-12-14,2015,12,14,19:52:00,Segunda-feira,Não
1692,2015-12-15,2015,12,15,07:56:00,Terça-feira,Não
1693,2015-12-15,2015,12,15,07:57:00,Terça-feira,Não
1694,2015-12-15,2015,12,15,08:02:00,Terça-feira,Não
1695,2015-12-15,2015,12,15,10:07:00,Terça-feira,Não
1696,2015-12-15,2015,12,15,10:17:00,Terça-feira,Não
1697,2015-12-15,2015,12,15,13:57:00,Terça-feira,Não
1698,2015-12-15,2015,12,15,16:04:00,Terça-feira,Não
1699,2015-12-15,2015,12,15,23:54:00,Terça-feira,Não
1700,2015-12-16,2015,12,16,00:27:00,Quarta-feira,Não
1701,2015-12-16,2015,12,16,06:35:00,Quarta-feira,Não
1702,2015-12-16,2015,12,16,07:47:00,Quarta-feira,Não
1703,2015-12-16,2015,12,16,11:22:00,Quarta-feira,Não
1704,2015-12-16,2015,12,16,15:36:00,Quarta-feira,Não
1705,2015-12-16,2015,12,16,18:01:00,Quarta-feira,Não
1706,2015-12-16,2015,12,16,18:48:00,Quarta-feira,Não
1707,2015-12-17,2015,12,17,14:21:00,Quinta-feira,Não
1708,2015-12-17,2015,12,17,15:31:00,Quinta-feira,Não
1709,2015-12-17,2015,12,17,16:30:00,Quinta-feira,Não
1710,2015-12-17,2015,12,17,19:01:00,Quinta-feira,Não
1711,2015-12-17,2015,12,17,22:56:00,Quinta-feira,Não
1712,2015-12-18,2015,12,18,07:18:00,Sexta-feira,Não
1713,2015-12-18,2015,12,18,07:45:00,Sexta-feira,Não
1714,2015-12-18,2015,12,18,08:16:00,Sexta-feira,Não
1715,2015-12-18,2015,12,18,09:27:00,Sexta-feira,Não
1716,2015-12-18,2015,12,18,09:59:00,Sexta-feira,Não
1717,2015-12-18,2015,12,18,11:05:00,Sexta-feira,Não
1718,2015-12-18,2015,12,18,15:17:00,Sexta-feira,Não
1719,2015-12-19,2015,12,19,12:13:00,Sábado,Sim
1720,2015-12-19,2015,12,19,16:59:00,Sábado,Sim
1721,2015-12-20,2015,12,20,02:51:00,Domingo,Sim
1722,2015-12-20,2015,12,20,14:17:00,Domingo,Sim
1723,2015-12-20,2015,12,20,15:58:00,Domingo,Sim
1724,2015-12-20,2015,12,20,18:10:00,Domingo,Sim
1725,2015-12-20,2015,12,20,19:21:00,Domingo,Sim
1726,2015-12-20,2015,12,20,22:17:00,Domingo,Sim
1727,2015-12-21,2015,12,21,12:05:00,Segunda-feira,Não
1728,2015-12-21,2015,12,21,12:12:00,Segunda-feira,Não
1729,2015-12-21,2015,12,21,14:22:00,Segunda-feira,Não
1730,2015-12-21,2015,12,21,15:55:00,Segunda-feira,Não
1731,2015-12-22,2015,12,22,11:07:00,Terça-feira,Não
1732,2015-12-22,2015,12,22,11:59:00,Terça-feira,Não
1733,2015-12-22,2015,12,22,13:30:00,Terça-feira,Não
1734,2015-12-22,2015,12,22,15:29:00,Terça-feira,Não
1735,2015-12-22,2015,12,22,17:18:00,Terça-feira,Não
1736,2015-12-22,2015,12,22,19:03:00,Terça-feira,Não
1737,2015-12-22,2015,12,22,19:47:00,Terça-feira,Não
1738,2015-12-23,2015,12,23,07:36:00,Quarta-feira,Não
1739,2015-12-23,2015,12,23,07:58:00,Quarta-feira,Não
1740,2015-12-23,2015,12,23,11:35:00,Quarta-feira,Não
1741,2015-12-23,2015,12,23,11:44:00,Quarta-feira,Não
1742,2015-12-23,2015,12,23,19:05:00,Quarta-feira,Não
1743,2015-12-24,2015,12,24,11:52:00,Quinta-feira,Não
1744,2015-12-24,2015,12,24,15:10:00,Quinta-feira,Não
1745,2015-12-24,2015,12,24,18:50:00,Quinta-feira,Não
1746,2015-12-25,2015,12,25,04:01:00,Sexta-feira,Não
1747,2015-12-25,2015,12,25,06:51:00,Sexta-feira,Não
1748,2015-12-25,2015,12,25,06:54:00,Sexta-feira,Não
1749,2015-12-25,2015,12,25,07:42:00,Sexta-feira,Não
1750,2015-12-25,2015,12,25,18:08:00,Sexta-feira,Não
1751,2015-12-25,2015,12,25,20:34:00,Sexta-feira,Não
1752,2015-12-25,2015,12,25,21:25:00,Sexta-feira,Não
1753,2015-12-25,2015,12,25,21:45:00,Sexta-feira,Não
1754,2015-12-26,2015,12,26,13:03:00,Sábado,Sim
1755,2015-12-26,2015,12,26,22:01:00,Sábado,Sim
1756,2015-12-27,2015,12,27,10:27:00,Domingo,Sim
1757,2015-12-27,2015,12,27,13:52:00,Domingo,Sim
1758,2015-12-27,2015,12,27,18:31:00,Domingo,Sim
1759,2015-12-28,2015,12,28,07:38:00,Segunda-feira,Não
1760,2015-12-28,2015,12,28,07:45:00,Segunda-feira,Não
1761,2015-12-28,2015,12,28,08:08:00,Segunda-feira,Não
1762,2015-12-28,2015,12,28,10:21:00,Segunda-feira,Não
1763,2015-12-28,2015,12,28,18:27:00,Segunda-feira,Não
1764,2015-12-29,2015,12,29,06:57:00,Terça-feira,Não
1765,2015-12-29,2015,12,29,07:44:00,Terça-feira,Não
1766,2015-12-29,2015,12,29,08:07:00,Terça-feira,Não
1767,2015-12-29,2015,12,29,12:45:00,Terça-feira,Não
1768,2015-12-29,2015,12,29,13:27:00,Terça-feira,Não
